央视频道,#genre#
余杭综合频道,http://l.cztvcloud.com/channels/lantian/SXyuhang1/720p.m3u8?zzhed
余杭未来E频道,http://l.cztvcloud.com/channels/lantian/SXyuhang3/720p.m3u8?zzhed
余姚新闻综合,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8?zzhed
余姚姚江文化,http://l.cztvcloud.com/channels/lantian/SXyuyao3/720p.m3u8?zzhed
嵊州新闻综合,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8?zzhed
诸暨新闻综合,http://l.cztvcloud.com/channels/lantian/SXzhuji3/720p.m3u8?zzhed
上虞新闻综合,http://l.cztvcloud.com/channels/lantian/SXshangyu1/720p.m3u8?zzhed
上虞文化影院,http://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8?zzhed
上虞新商都,http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8?zzhed
兰溪新闻综合,http://l.cztvcloud.com/channels/lantian/SXlanxi1/720p.m3u8?zzhed
中国蓝新闻,http://ali-m-l.cztv.com/channels/lantian/channel009/1080p.m3u8
义乌新闻综合,https://44911.hlsplay.aodianyun.com/tv_radio_44911/tv_channel_1796.m3u8?auth_key=4830573978-0-0-92824c2c03f95906a3c49a4aa28f1709&extra_key=Yc1XsmxOKy2UBoPM4Wy5vCPsEYqnj06taCR2SRB2Xrg2w28NPilH03KdIbbM5wgSql-VBohSnoO9AOKl94q2t2DWMftz-XB-2qUX-UjXcS80StcSZahBFjrKLivXaRjiY5r2NOMKWMKFbv-S0Bz2G6iEXgCK8yGjtrFHDcPfAQEE0pvXq0Bwy34b7We8zARN&ali_ffmpeg_version=mpengine

江苏综合,#genre#
淮安公共频道,http://live1.habctv.com/ggpdsl/sd/live.m3u8?zjiangsd
淮安影院娱乐,http://live1.habctv.com/ysylsl/sd/live.m3u8?zjiangsd
无锡新闻综合,http://stream.thmz.com/wxtv1/sd/live.m3u8?zjiangsd
张家港新闻综合,http://3gvod.zjgonline.com.cn:1935/live/xinwenzonghe2/playlist.m3u8?zjiangsd
张家港民生频道,http://3gvod.zjgonline.com.cn:1935/live/shehuishenghuo2/playlist.m3u8?zjiangsd
金湖新闻综合,http://jinhu-tv-hls.cm.jstv.com/jinhu-tv/jinhuzh.m3u8?zjiangsd
金坛新闻频道,http://jintan-tv-ori-hls.jstv.com/jintan-tv-ori/jintan_xw.m3u8?zjiangsd
沭阳综合频道,http://shuyang-tv-hls.cm.jstv.com/shuyang-tv/shuyangzh.m3u8?zjiangsd
泗阳综合频道,http://siyang-tv-hls.cm.jstv.com/siyang-tv/siyangzh.m3u8?zjiangsd
泗阳资讯频道,http://siyang-tv-hls.cm.jstv.com/siyang-tv/siyangzx.m3u8?zjiangsd

山东综合,#genre#
青岛城阳,http://pili-live-rtmp.56.i2863.com/i2863-56/live_56_307317.m3u8?shandd
烟台新闻综合,http://live.yantaitv.cn/live/3e81a8879da44c5dadf3bd9c10468e1c/9b776d420ee4438199b7657c8eb88f07-1.m3u8?shandd
烟台公共,http://live.yantaitv.cn/live/e50f104a4ffe4a41b2217cbda534146f/d86092e69df94668b33390278b061700-1.m3u8?shandd
烟台经济科技,http://live.yantaitv.cn/live/27f84144e95a4652ae9e5c211b2a6b55/405f3e33ba384aa0a16014d0becd1261-1.m3u8?shandd
烟台影,http://live.yantaitv.cn/live/e9f1d9045d474c31884d13fa4ffbbd16/a4a9b3704d854756907845107cc56129-1.m3u8
菏泽新闻综合,http://live.hznet.tv:1935/live/live1/500K/tzwj_video.m3u8?shandd
菏泽经济生活,http://live.hznet.tv:1935/live/live2/500K/tzwj_video.m3u8?shandd
枣庄新闻综合,http://stream.zztvzd.com/1/sd/live.m3u8?shandd
枣庄教育,http://stream.zztvzd.com/2/sd/live.m3u8?shandd
枣庄公共,http://stream.zztvzd.com/3/sd/live.m3u8?shandd
东营综合,http://stream.hhek.cn/xwzh/sd/live.m3u8?shandd
东营公共,http://stream.hhek.cn/ggpd/sd/live.m3u8?shandd
东营科教,http://stream.hhek.cn/dyjy/sd/live.m3u8?shandd

四川综合,#genre#
凉山新闻综合,http://file.yizu.tv/nmip-media/channellive/channel106606/playlist.m3u8?zsicd
凉山语,http://file.yizu.tv/nmip-media/channellive/channel107323/playlist.m3u8?zsicd
德阳新闻综合,http://scdytv.cn:1935/live/m_xwpd_livevideo/playlist.m3u8?zsicd
甘孜综合,http://tv.drs.ganzitv.com:8100/channellive/gztv.flv?zsicd
叙州新闻综合,http://pili-live-hls.ybcxjd.com/jdh-live/2108111201035597.m3u8?zsicd
营山电视台,http://file.ysxtv.cn/cms/videos/nmip-media/channellive/channel4/playlist.m3u8?zsicd
松潘新闻综合,http://live.spccmc.com:90/live/spxwzh.m3u8?zsicd
利州综合,http://tvfile.lzgbdst.com/nmip-media/channellive/channel106876/playlist.m3u8?zsicd
泸县新闻综合,http://lxfile.lxxcb.cn/nmip-media/channellive/channel103799/playlist.m3u8?zsicd

安徽综合,#genre#
六安新闻综合,http://pili-live-rtmp.luan2.hfmt.net/luan2/jjpd.m3u8?zanhd
六安公共,http://pili-live-rtmp.luan2.hfmt.net/luan2/ggpd.m3u8?zanhd
固镇新闻,http://www.guzhenm.com:7001/hls/hd-live.m3u8?zanhd
灵璧综合,http://live.cms.anhuinews.com/video/s10003-lbtv/index.m3u8?zanhd

河南综合,#genre#
中国功夫,http://iiptv.xyz/henanpd.php?id=zhongguogongfu$0511新增
超级电影,http://iiptv.xyz/henanpd.php?id=chaojidianying
惊悚电影,http://iiptv.xyz/henanpd.php?id=jingsongdianying
家庭剧场,http://iiptv.xyz/henanpd.php?id=jiatingjuchang
明星大片,http://iiptv.xyz/henanpd.php?id=mingxingdapian
河南宝丰综合频道,http://iiptv.xyz/henanpd.php?id=henanbaofengzonghepindao
河南郸城新闻综合,http://iiptv.xyz/henanpd.php?id=henandanchengxinwenzonghe
河南登封综合,http://iiptv.xyz/henanpd.php?id=henandengfengzonghe
河南都市,http://iiptv.xyz/henanpd.php?id=henandushi
河南方城一套,http://iiptv.xyz/henanpd.php?id=henanfangchengyitao
河南扶沟综合,http://iiptv.xyz/henanpd.php?id=henanfugouzonghe
河南光山综合,http://iiptv.xyz/henanpd.php?id=henanguangshanzonghe
河南滑县新闻,http://iiptv.xyz/henanpd.php?id=henanhuaxianxinwen
河南济源电视一套,http://iiptv.xyz/henanpd.php?id=henanjiyuandianshiyitao
河南郏县综合,http://iiptv.xyz/henanpd.php?id=henanjiaxianzonghe
河南焦作公共,http://iiptv.xyz/henanpd.php?id=henanjiaozuogonggong
河南焦作综合,http://iiptv.xyz/henanpd.php?id=henanjiaozuozonghe
河南兰考新闻,http://iiptv.xyz/henanpd.php?id=henanlankaoxinwen
河南梨园,http://iiptv.xyz/henanpd.php?id=henanliyuan
河南临颍综合,http://iiptv.xyz/henanpd.php?id=henanlinyingzonghe
河南灵宝新闻综合,http://iiptv.xyz/henanpd.php?id=henanlingbaoxinwenzonghe
河南鹿邑新闻频道,http://iiptv.xyz/henanpd.php?id=henanluyixinwenpindao
河南渑池新闻综合,http://iiptv.xyz/henanpd.php?id=henanmianchixinwenzonghe
河南民生,http://iiptv.xyz/henanpd.php?id=henanminsheng
河南嵩县综合新闻,http://iiptv.xyz/henanpd.php?id=henansongxianzonghexinwen
河南唐河一套,http://iiptv.xyz/henanpd.php?id=henantangheyitao
河南桐柏新闻综合,http://iiptv.xyz/henanpd.php?id=henantongbaixinwenzonghe
河南温县综合,http://iiptv.xyz/henanpd.php?id=henanwenxianzonghe
河南淅川电视,http://iiptv.xyz/henanpd.php?id=henanxichuandianshi
河南项城新闻,http://iiptv.xyz/henanpd.php?id=henanxiangchengxinwen
河南新安新闻综合,http://iiptv.xyz/henanpd.php?id=henanxin'anxinwenzonghe
河南新蔡综合,http://iiptv.xyz/henanpd.php?id=henanxincaizonghe
河南新乡县电视台,http://iiptv.xyz/henanpd.php?id=henanxinxiangxiandianshitai
河南新野综合,http://iiptv.xyz/henanpd.php?id=henanxinyezonghe
河南荥阳综合,http://iiptv.xyz/henanpd.php?id=henanxingyangzonghe
河南鄢陵综合,http://iiptv.xyz/henanpd.php?id=henanyanlingzonghe
河南叶县,http://iiptv.xyz/henanpd.php?id=henanyexian
河南义马新闻综合,http://iiptv.xyz/henanpd.php?id=henanyimaxinwenzonghe
河南永城卫建,http://iiptv.xyz/henanpd.php?id=henanyongchengweijian
河南禹州公共,http://iiptv.xyz/henanpd.php?id=henanyuzhougonggong
河南禹州综合,http://iiptv.xyz/henanpd.php?id=henanyuzhouzonghe
河南周口扶沟,http://iiptv.xyz/henanpd.php?id=henanzhoukoufugou
焦作公共频道,http://iiptv.xyz/henanpd.php?id=jiaozuogonggongpindao
焦作教育频道,http://iiptv.xyz/henanpd.php?id=jiaozuojiaoyupindao
焦作综合频道,http://iiptv.xyz/henanpd.php?id=jiaozuozonghepindao
睛彩焦作频道,http://iiptv.xyz/henanpd.php?id=jingcaijiaozuopindao
焦作综合频道,http://zhpull.dxhmt.cn/jiaozuo/b75a92c9503e47cf9e89f7ff247b65f2/playlist.m3u8?zhend
焦作公共频道,http://zhpull.dxhmt.cn/jiaozuo/29b65b69130c4ef1a3283cc7b913da05/playlist.m3u8?zhend
中国功夫,http://iiptv.xyz/henanpd.php?id=zhongguogongfu
河南新县综合,http://iiptv.xyz/henanpd.php?id=henanxinxianzonghe

河北综合,#genre#
鹿泉一套,https://jwcdnqx.hebyun.com.cn/live/luquanyi/1500k/tzwj_video.m3u8?zhebd

广西综合,#genre#
贺州综合,http://zhz.gxhzxw.com:2935/live/HZXW-HD/playlist.m3u8

云南综合,#genre#
峨山电视,http://live.ynurl.com/video/s10034-ESTV/index.m3u8
广南电视台,http://live.ynurl.com/video/s10031-gnxgbds/index.m3u8
江川综合,http://live.ynurl.com/video/s10037-JCTV/index.m3u8
金平综合,http://live.ynurl.com/video/s10041-JPTV/index.m3u8
梁河综合,http://live.ynurl.com/video/s10032-lhtv/index.m3u8
陇川综合,http://live.ynurl.com/video/s10027-LCDST/index.m3u8
麻栗坡,http://tvdrs.wsrtv.com.cn:8100/channellive/mlptv.flv
麻栗坡台,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel18/playlist.m3u8
马关电视台,http://live.ynurl.com/video/s10046-001/index.m3u8
芒市综合,http://live.ynurl.com/video/s10001-mstv1/index.m3u8
蒙自综合,http://live.ynurl.com/video/s10019-mzdst/index.m3u8
怒江新闻,http://livebroadcast.ccwb.cn/live/w1620805130988936.m3u8
丘北新闻,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel14/playlist.m3u8
瑞丽频道,http://live.ynurl.com/video/s10021-rltv/index.m3u8
施甸综合,http://live.ynurl.com/video/s10048-SDTV/index.m3u8
文山电视,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel17/playlist.m3u8
文山公共,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel8/playlist.m3u8
文山综合,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel7/playlist.m3u8
文山综合,http://tvdrs.wsrtv.com.cn:8100/channellive/ch1.flv
砚山电视台,http://live.ynurl.com/video/s10020-ystv/index.m3u8
砚山频道,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel16/playlist.m3u8

数字频道,#genre#
Soda东南亚之旅,https://vdse.bdstatic.com//b6295e9776c2cd347716fc2447e27fac.mp4

纪录片频道,#genre#
自然传奇,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/81a1ad3a661748bfb8560c92d38204ca/1200.m3u8
地理中国,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/c6baf6f74bb944aeacee1065ea72c798/1200.m3u8
生命脉动,http://hls.cntv.myhwcdn.cn/asp/hls/850/0303000a/3/default/c481b5826ffc4e99a92e01704c862dbc/850.m3u8
飞碟之谜01,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/f0a47e155d32450daa1d36a04fd7d262/2000.m3u8
飞碟之谜02,https://newcntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/d2454bbb542d4613a9db478dab2addfd/2000.m3u8
美丽中国说,http://hls.cntv.myhwcdn.cn/asp/hls/4000/0303000a/3/default/8cdd688b04e4495ba1635e218419d6f9/4000.m3u8
美丽中国自然,http://hls.cntv.myhwcdn.cn/asp/hls/4000/0303000a/3/default/51d937a0201f4c78a5878b4b37089f3b/4000.m3u8
航拍中国第一季,http://hls.cntv.myhwcdn.cn/asp/hls/4000/0303000a/3/default/8edf3fb6a69148ea9a7dc0b5a9d99fdb/4000.m3u8
航拍中国第二季,http://newcntv.qcloudcdn.com/asp/hls/4000/0303000a/3/default/2bdfdad540b342f592f9817cb7f3b79a/4000.m3u8
中国村庄,http://newcntv.qcloudcdn.com/asp/hls/4000/0303000a/3/default/93fc12dbf14241c18c23da104fbade23/4000.m3u8
梵净山,http://hls.cntv.myhwcdn.cn/asp/hls/4000/0303000a/3/default/b9571df1181c4422a83901e827519fe6/4000.m3u8
乘着火车看中国,http://hls.cntv.myhwcdn.cn/asp/hls/4000/0303000a/3/default/2b0f397ed9d948eb9fac38d73cde241b/4000.m3u8
碌曲综合,http://pili-live-hls.hfmt.net/gntv/lqtv.m3u8?zgand
临潭综合,http://pili-live-hls.hfmt.net/gntv/lttv.m3u8?zgand
夏河综合,http://pili-live-hls.hfmt.net/gntv/xhtv.m3u8?zgand
舟曲新闻,http://pili-live-hls.hfmt.net/gntv/zqtv.m3u8?zgand
西峰综合,http://pili-live-rtmp.luan2.hfmt.net/luan2/xifeng/123456.m3u8?zgand
文山州新闻综合,http://tvdrs.wsrtv.com.cn:8100/channellive/ch1.flv?zyund
文山州新闻综合,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel7/playlist.m3u8?zyund
文山州公共,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel8/playlist.m3u8?zyund
怒江新闻综合,http://livebroadcast.ccwb.cn/live/w1620805130988936.m3u8?zyund
砚山电视台,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel16/playlist.m3u8?zyund
麻栗坡电视台,http://m3u8.channel.wsrtv.com.cn/cms/videos/nmip-media/channellive/channel18/playlist.m3u8?zyund
晋中新闻,http://jzlive.jztvnews.com:90/live/jzzh.m3u8?zshanxd
晋中公共,http://jzlive.jztvnews.com:90/live/jzgg.m3u8?zshanxd
吉县新闻综合,http://jxlive.jxrmtzx.com:8091/live/xwzh.m3u8?zshanxd
江津新闻综合,http://222.179.155.21:1935/ch1.m3u8?zzhongqd
哈尔滨新闻综合,http://stream.hrbtv.net/xwzh/sd/live.m3u8?zheild
哈尔滨影,http://stream.hrbtv.net/yspd/sd/live.m3u8?zheild
哈尔滨生活,http://stream.hrbtv.net/shpd/sd/live.m3u8?zheild
哈尔滨娱乐,http://stream.hrbtv.net/ylpd/sd/live.m3u8?zheild
鄂托克旗电视台,http://110.19.181.138:10080/hls/F509Rh7GR/F509Rh7GR_live.m3u8?zneimd
吉木萨尔综合,http://218.31.201.189:9000/api/material/local/mnt/shiping1/prog_index.m3u8?zxinjd
兵团五师双河影,https://liveout.btzx.com.cn/62ds9e/6o77s4.m3u8?zxinjd
延边-1,http://live.ybtvyun.com/video/s10016-af95004b6d1a/index.m3u8?zjild
延边朝鲜语综合,http://live.ybtvyun.com/video/s10006-b571c289a478/index.m3u8?zjild
延边朝鲜语综合,http://live.ybtvyun.com/video/s10016-19a16c47eb99/index.m3u8?zjild

体育频道,#genre#
纬来篮球,https://epg.pw/stream/65161be2ecd7c7b2e054dbac30922b2673b4eff6497b77c71bb81215aa826cc4.m3u8
MBC体育,http://211.33.246.4:32954/cj_live/myStream.sdp/chunklist_w517347500.m3u8
美国摔跤,https://d2p372oxiwmcn1.cloudfront.net/hls/main.m3u8
国外体育6,http://dmitwlvvll.cdn.mangomolo.com/dubaisportshd/smil:dubaisportshd.smil/chunklist_b1600000.m3u8

影院频道,#genre#
南宁影院频道,http://hls.nntv.cn/nnlive/NNTV_VOD_A.m3u8
万州影院文艺,http://123.146.162.24:8017/d4ceB1a/1000/live.m3u8
新昌休闲影院,http://l.cztvcloud.com/channels/lantian/SXxinchang2/720p.m3u8

少儿频道,#genre#
倒霉特熊,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/87f87ba569c147e3805f80e4844d2de9/1200.m3u8
雲朵妈妈,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/d8ad434c6b08421a927557a4d98da65c/1200.m3u8
反转星球,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/3ccdecc7d6e341c1920ad4eac5d82f38/1200.m3u8
熊大熊二,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/1733da751de64e6e910abda889d87a26/1200.m3u8
狮子王國,https://newcntv.qcloudcdn.com/asp/hls/850/0303000a/3/default/c2e7e767f3144bed959ef20b8b961fe5/850.m3u8

广播频道,#genre#
500首华语经典,http://ls.qingting.fm/live/3412131.m3u8?bitrate=64
东阳城市广播,https://lhttp-hw.qtfm.cn/live/21181/64k.mp3
楚天音乐广播FM105.8(Opt-1)[0*0],http://ls.qingting.fm/live/1289.m3u8
楚天交通广播FM92.7[0*0],http://ls.qingting.fm/live/1291.m3u8
荆门交通音乐频率FM99.3(Opt-2)[0*0],http://ls.qingting.fm/live/60808.m3u8
襄阳交通广播FM89.0(Opt-1)[0*0],http://ls.qingting.fm/live/1307.m3u8
襄阳交通广播FM89.0(Opt-2)[0*0],http://ls.qingting.fm/live/1308.m3u8
襄阳音乐广播[0*0],http://ls.qingting.fm/live/5057.m3u8
北京房山经典音乐FM96.90*0][0*0],http://live.xmcdn.com/live/963/64.m3u8
重庆新闻广播FM96.80*0][0*0],http://live.xmcdn.com/live/128/64.m3u8
重庆新闻广播FM96.80*0][0*0],http://ls.qingting.fm/live/1498.m3u8
重庆经济广播FM101.50*0][0*0],http://ls.qingting.fm/live/1499.m3u8
重庆交通广播FM95.50*0][0*0],http://live.xmcdn.com/live/130/64.m3u8
重庆交通广播FM95.50*0][0*0],http://ls.qingting.fm/live/1500.m3u8
重庆音乐广播FM88.10*0][0*0],http://live.xmcdn.com/live/131/64.m3u8
重庆音乐广播FM88.10*0][0*0],http://ls.qingting.fm/live/647.m3u8
重庆都市广播FM93.80*0][0*0],http://live.xmcdn.com/live/132/64.m3u8
重庆都市广播FM93.80*0][0*0],http://ls.qingting.fm/live/1502.m3u8
巴渝之声FM104.50*0][0*0],http://ls.qingting.fm/live/3545693.m3u8
万州交通广播0*0][0*0],http://live.xmcdn.com/live/1679/64.m3u8
厦门音乐广播0*0][0*0],http://ls.qingting.fm/live/1739.m3u8
厦门新闻广播0*0][0*0],http://ls.qingting.fm/live/1737.m3u8
广州新闻电台FM96.20*0][0*0],http://live.xmcdn.com/live/256/64.m3u8
广州新闻电台FM96.20*0][0*0],http://ls.qingting.fm/live/4848.m3u8
广州汽车音乐电台FM102.70*0][0*0],http://live.xmcdn.com/live/257/64.m3u8
广州汽车音乐电台FM102.70*0][0*0],http://ls.qingting.fm/live/52710.m3u8
广州交通电台FM106.10*0][0*0],http://ls.qingting.fm/live/4955.m3u8
广州MYFM88.0(都市生活)0*0][0*0],http://ls.qingting.fm/live/52712.m3u8
东广新闻台FM90.9[0*0],http://ls.qingting.fm/live/275.m3u8
东莞畅享1075交通广播[0*0],http://ls.qingting.fm/live/1288.m3u8
九江交通广播FM88.4FM88.9[0*0],http://ls.qingting.fm/live/2785094.m3u8
云南教育广播FM100[0*0],http://ls.qingting.fm/live/1930.m3u8
云南新闻广播FM105.8[0*0],http://ls.qingting.fm/live/1926.m3u8
云南民族广播SW7210[0*0],http://ls.qingting.fm/live/1933.m3u8
云南经济广播私家车FM88.7[0*0],http://ls.qingting.fm/live/1927.m3u8
云南音乐广播FM97[0*0],http://ls.qingting.fm/live/1929.m3u8
保定交通广播FM104.8[0*0],http://ls.qingting.fm/live/28140.m3u8
保定城市服务广播乐动1016[0*0],http://ls.qingting.fm/live/62628.m3u8
保定新闻广播FM93.7[0*0],http://ls.qingting.fm/live/3701149.m3u8
保定经典964汽车音乐广播[0*0],http://ls.qingting.fm/live/2227017.m3u8
南宁交通音乐广播FM107.4[0*0],http://ls.qingting.fm/live/80793.m3u8?aac
南通交通广播FM92.9[0*0],http://ls.qingting.fm/live/2216385.m3u8
呼和浩特新闻综合广播FM92.9[0*0],http://ls.qingting.fm/live/2218711.m3u8
咸阳城市之声FM100.7[0*0],http://ls.qingting.fm/live/3559664.m3u8
四川文艺广播快乐900FM90.0[0*0],http://ls.qingting.fm/live/4887.m3u8
四川新闻综合广播FM98.1[0*0],http://ls.qingting.fm/live/4906.m3u8
四川民族广播AM954[0*0],http://ls.qingting.fm/live/1115.m3u8
四川私家车广播FM92.5[0*0],http://ls.qingting.fm/live/4939.m3u8
四川财富广播FM94.0[0*0],http://ls.qingting.fm/live/4927.m3u8
太原交通广播FM107[0*0],http://ls.qingting.fm/live/4900.m3u8
太原私家车RadioFM104.4[0*0],http://ls.qingting.fm/live/4018.m3u8
太原音乐广播FM102.6[0*0],http://ls.qingting.fm/live/1185.m3u8
宁夏交通广播FM98.4[0*0],http://ls.qingting.fm/live/1840.m3u8
宁夏都市广播FM103.7[0*0],http://ls.qingting.fm/live/1842.m3u8
山东新闻广播FM95[0*0],http://ls.qingting.fm/live/60180.m3u8
山东生活广播MyFMFM105[0*0],http://ls.qingting.fm/live/60260.m3u8
山东音乐广播FM99.1[0*0],http://ls.qingting.fm/live/1665.m3u8
岳阳交通广播FM106.1[0*0],http://ls.qingting.fm/live/88931.m3u8
岳阳新闻综合广播[0*0],http://ls.qingting.fm/live/88933.m3u8
常州交通广播FM90[0*0],http://ls.qingting.fm/live/2796.m3u8
广西私家车930FM93.0[0*0],http://ls.qingting.fm/live/1756.m3u8
广西音乐台FM95.0[0*0],http://ls.qingting.fm/live/4875.m3u8
惠州新闻综合广播FM100[0*0],http://ls.qingting.fm/live/5016.m3u8
惠州环保交通广播FM98.8[0*0],http://ls.qingting.fm/live/5017.m3u8
惠州音乐广播FM90.7[0*0],http://ls.qingting.fm/live/2212959.m3u8
新疆交通广播FM94.9(Opt-2)[0*0],http://ls.qingting.fm/live/1910.m3u8
新疆新闻广播FM96.1(Opt-1)[0*0],http://ls.qingting.fm/live/1902.m3u8
新疆民生广播FM92.4(Opt-2)[0*0],http://ls.qingting.fm/live/76186.m3u8
新疆维吾尔语交通文艺广播(Opt-2)[0*0],http://ls.qingting.fm/live/78923.m3u8
新疆蒙古语广播(Opt-1)[0*0],http://ls.qingting.fm/live/1903.m3u8
无锡新闻广播FM93.7[0*0],http://ls.qingting.fm/live/2777.m3u8
昆明汽车广播FM95.4[0*0],http://ls.qingting.fm/live/1936.m3u8
昆明资讯频率[0*0],http://ls.qingting.fm/live/1937.m3u8
昆明都市调频FM102.8[0*0],http://ls.qingting.fm/live/1935.m3u8
昆明阳光广播[0*0],http://ls.qingting.fm/live/1934.m3u8
梅州交通广播FM105.8[0*0],http://ls.qingting.fm/live/24195.m3u8
梅州新闻广播FM94.8[0*0],http://ls.qingting.fm/live/24173.m3u8
江苏新闻广播FM93.7[0*0],http://ls.qingting.fm/live/4944.m3u8
沈阳新闻广播FM104.5[0*0],http://ls.qingting.fm/live/23891.m3u8
河北MyFM102.9[0*0],http://ls.qingting.fm/live/2508757.m3u8
河北交通广播FM99.2[0*0],http://ls.qingting.fm/live/1646.m3u8
河北农民广播AM558[0*0],http://ls.qingting.fm/live/1650.m3u8
河北故事广播FM107.9[0*0],http://ls.qingting.fm/live/1645.m3u8
河北新闻广播FM104.3[0*0],http://ls.qingting.fm/live/1644.m3u8
河北旅游广播AM603[0*0],http://ls.qingting.fm/live/1651.m3u8
河北生活广播FM88.8[0*0],http://ls.qingting.fm/live/4867.m3u8
河北私家车广播FM90.7[0*0],http://ls.qingting.fm/live/4868.m3u8
河北音乐广播FM102.4[0*0],http://ls.qingting.fm/live/1649.m3u8
济南故事广播FM104.3[0*0],http://ls.qingting.fm/live/1672.m3u8
济南私家车广播FM93.6[0*0],http://ls.qingting.fm/live/1670.m3u8
济南经济广播FM90.9[0*0],http://ls.qingting.fm/live/1668.m3u8
济南音乐广播(MUSIC887)[0*0],http://ls.qingting.fm/live/1671.m3u8
浙江之声FM88(Opt-1)[0*0],http://ls.qingting.fm/live/4518.m3u8
浙江交通之声FM93(Opt-1)[0*0],http://ls.qingting.fm/live/4522.m3u8
浙江动听(音乐调频)FM96.8(Opt-2)[0*0],http://ls.qingting.fm/live/4866.m3u8
浙江财富广播FM95(Opt-1)[0*0],http://ls.qingting.fm/live/4519.m3u8
海南交通广播FM100[0*0],http://ls.qingting.fm/live/4911.m3u8
海南国际旅游之声FM103.8[0*0],http://ls.qingting.fm/live/1862.m3u8
海南新闻广播FM88.6[0*0],http://ls.qingting.fm/live/1861.m3u8
海南民生广播FM101[0*0],http://ls.qingting.fm/live/1511803.m3u8
深圳快乐1062(交通广播)[0*0],http://ls.qingting.fm/live/1272.m3u8
深圳私家车广播FM94.2[0*0],http://ls.qingting.fm/live/1273.m3u8
深圳飞扬音乐971[0*0],http://ls.qingting.fm/live/1271.m3u8
温州交通广播FM103.9[0*0],http://ls.qingting.fm/live/23863.m3u8
温州新闻广播FM94.9[0*0],http://ls.qingting.fm/live/23861.m3u8
温州私家车音乐广播FM100.3[0*0],http://ls.qingting.fm/live/23865.m3u8
温州经济生活广播FM88.8[0*0],http://ls.qingting.fm/live/23867.m3u8
珠海电台交通音乐875[0*0],http://ls.qingting.fm/live/1275.m3u8
西宁交通频率[0*0],http://ls.qingting.fm/live/3400408.m3u8
西宁新闻频率[0*0],http://ls.qingting.fm/live/3400403.m3u8
西安交通广播FM104.3(Opt-1)[0*0],http://ls.qingting.fm/live/1611.m3u8
西安新闻广播FM95.0(Opt-1)[0*0],http://ls.qingting.fm/live/1610.m3u8
西安音乐广播FM93.1(Opt-1)[0*0],http://ls.qingting.fm/live/1612.m3u8
贵州新闻综合广播FM94.6[0*0],http://ls.qingting.fm/live/23933.m3u8
贵州电台交通广播FM95.2[0*0],http://ls.qingting.fm/live/23927.m3u8
贵州电台旅游广播FM97.2[0*0],http://ls.qingting.fm/live/23929.m3u8
贵州电台经济广播FM98.9[0*0],http://ls.qingting.fm/live/23935.m3u8
辽宁交通广播FM97.5[0*0],http://ls.qingting.fm/live/23801.m3u8
郑州新闻广播FM98.6[0*0],http://ls.qingting.fm/live/1220.m3u8
郑州活力944[0*0],http://ls.qingting.fm/live/4921.m3u8
郑州车道931[0*0],http://ls.qingting.fm/live/1221.m3u8
郴州综合广播FM99.2[0*0],http://ls.qingting.fm/live/76765.m3u8
郴州音乐交通广播FM102.8[0*0],http://ls.qingting.fm/live/86747.m3u8
长春生活故事广播FM90.0[0*0],http://ls.qingting.fm/live/5014.m3u8
长沙城市之声FM101.7[0*0],http://ls.qingting.fm/live/4237.m3u8
长沙新闻广播FM105.0[0*0],http://ls.qingting.fm/live/4877.m3u8
长治交通文艺广播FM94.9[0*0],http://ls.qingting.fm/live/2669405.m3u8
长治新闻综合广播(幸福广播)FM94.3[0*0],http://ls.qingting.fm/live/2702863.m3u8
阳泉交通广播[0*0],http://ls.qingting.fm/live/4592896.m3u8?aac
阳泉新闻综合广播[0*0],http://ls.qingting.fm/live/5876899.m3u8?aac
陕西都市广播-陕广新闻FM101.8[0*0],http://ls.qingting.fm/live/1609.m3u8
陕西音乐广播FM98.8[0*0],http://ls.qingting.fm/live/4873.m3u8
